flight_id,airline,origin,destination,departure_date,departure_time,arrival_date,arrival_time,latency_minutes,status
2603,Swiss,BRU,CPH,2024-02-17,12:09,2024-02-17,13:38,11,On-Time
2604,easyJet,ATH,FCO,2024-02-18,13:05,2024-02-18,15:24,36,Delayed
2605,Vueling,STN,DUB,2024-02-19,19:16,2024-02-19,20:07,67,Delayed
2606,British Airways,ATH,FCO,2024-02-20,14:45,2024-02-20,17:07,9,On-Time
2607,Swiss,VCE,CDG,2024-02-21,08:06,2024-02-21,10:16,7,On-Time
2608,Vueling,BRU,CPH,2024-02-22,14:26,2024-02-22,15:46,2,On-Time
2609,British Airways,FRA,LHR,2024-02-23,17:25,2024-02-23,19:19,5,On-Time
2610,Swiss,ZRH,BCN,2024-02-24,06:52,2024-02-24,08:33,0,On-Time
2611,British Airways,STN,DUB,2024-02-25,14:46,2024-02-25,15:46,0,On-Time
2612,easyJet,AMS,FCO,2024-02-26,17:17,2024-02-26,19:36,6,On-Time
2613,Ryanair,LHR,DUB,2024-02-27,17:02,2024-02-27,18:10,8,On-Time
2614,Iberia,LHR,DUB,2024-02-28,17:25,2024-02-28,18:54,2,On-Time
2615,Vueling,ATH,FCO,2024-02-29,15:01,2024-02-29,17:00,163,Cancelled
2616,KLM,BCN,MAD,2024-03-01,05:37,2024-03-01,06:45,2,On-Time
2617,Air France,MXP,VIE,2024-03-02,16:35,2024-03-02,18:02,5,On-Time
2618,Air France,MAD,PMI,2024-03-03,12:55,2024-03-03,14:22,0,On-Time
2619,Iberia,CDG,JFK,2024-03-04,20:59,2024-03-05,04:07,12,On-Time
2620,Vueling,OPO,LIS,2024-03-05,06:09,2024-03-05,06:54,11,On-Time
2621,Vueling,STN,DUB,2024-03-06,21:56,2024-03-06,22:44,7,On-Time
2622,Vueling,LHR,DUB,2024-03-07,11:53,2024-03-07,13:19,17,Delayed
2623,Ryanair,VCE,CDG,2024-03-08,22:05,2024-03-09,00:23,4,On-Time
2624,Lufthansa,ATH,FCO,2024-03-09,15:50,2024-03-09,17:57,0,On-Time
2625,Lufthansa,BCN,MAD,2024-03-10,08:10,2024-03-10,09:11,0,On-Time
2626,Swiss,STN,DUB,2024-03-11,08:40,2024-03-11,09:36,9,On-Time
2627,Swiss,FRA,LHR,2024-03-12,08:56,2024-03-12,10:41,22,Delayed
2628,British Airways,LIS,ORY,2024-03-13,14:21,2024-03-13,16:55,3,On-Time
2629,Ryanair,VCE,CDG,2024-03-14,05:58,2024-03-14,07:39,0,On-Time
2630,Vueling,MUC,AMS,2024-03-15,12:10,2024-03-15,13:25,13,On-Time
2631,Ryanair,BRU,CPH,2024-03-16,20:46,2024-03-16,22:25,4,On-Time
2632,Air France,MUC,AMS,2024-03-17,17:47,2024-03-17,19:28,7,On-Time
2633,Air France,FRA,LHR,2024-03-18,21:32,2024-03-18,22:55,115,Cancelled
2634,Air France,ATH,FCO,2024-03-19,12:50,2024-03-19,15:15,27,Delayed
2635,Iberia,MAD,PMI,2024-03-20,16:02,2024-03-20,17:28,162,Cancelled
2636,KLM,OPO,LIS,2024-03-21,19:48,2024-03-21,20:37,3,On-Time
2637,Swiss,STN,DUB,2024-03-22,21:23,2024-03-22,22:21,20,Delayed
2638,KLM,STN,DUB,2024-03-23,07:19,2024-03-23,08:34,31,Delayed
2639,Air France,OPO,LIS,2024-03-24,13:12,2024-03-24,14:16,4,On-Time
2640,Swiss,OPO,LIS,2024-03-25,17:42,2024-03-25,18:16,5,On-Time
2641,easyJet,BCN,MAD,2024-03-26,12:42,2024-03-26,14:18,15,On-Time
2642,British Airways,BRU,CPH,2024-03-27,10:13,2024-03-27,11:43,2,On-Time
2643,Lufthansa,LHR,DUB,2024-03-28,12:47,2024-03-28,14:01,11,On-Time
2644,Ryanair,MXP,VIE,2024-03-29,09:47,2024-03-29,11:27,75,Delayed
2645,Swiss,LHR,DUB,2024-03-30,14:29,2024-03-30,15:26,16,On-Time
2646,Iberia,VCE,CDG,2024-03-31,09:38,2024-03-31,11:49,0,On-Time
2647,easyJet,STN,DUB,2024-04-01,10:14,2024-04-01,11:20,16,Delayed
2648,Iberia,ZRH,BCN,2024-04-02,12:58,2024-04-02,14:44,0,On-Time
2649,easyJet,LIS,ORY,2024-04-03,20:34,2024-04-03,23:14,50,Delayed
2650,TAP Air Portugal,LHR,DUB,2024-04-04,05:20,2024-04-04,06:32,8,On-Time
2651,TAP Air Portugal,LIS,ORY,2024-04-05,18:47,2024-04-05,21:17,17,On-Time
2652,Vueling,AMS,FCO,2024-04-06,19:50,2024-04-06,22:17,4,On-Time
2653,Swiss,CDG,JFK,2024-04-07,11:56,2024-04-07,18:49,5,On-Time
2654,Vueling,BRU,CPH,2024-04-08,16:13,2024-04-08,17:32,27,Delayed
2655,easyJet,LIS,ORY,2024-04-09,15:38,2024-04-09,18:12,48,Delayed
2656,Ryanair,LHR,DUB,2024-04-10,12:28,2024-04-10,13:37,2,On-Time
2657,Lufthansa,ZRH,BCN,2024-04-11,16:27,2024-04-11,18:16,71,Delayed
2658,Ryanair,AMS,FCO,2024-04-12,12:03,2024-04-12,14:17,9,On-Time
2659,TAP Air Portugal,MAD,PMI,2024-04-13,18:53,2024-04-13,19:46,19,On-Time
2660,Vueling,OPO,LIS,2024-04-14,13:26,2024-04-14,14:17,8,On-Time
2661,Ryanair,ZRH,BCN,2024-04-15,16:05,2024-04-15,17:47,25,Delayed
2662,easyJet,BCN,MAD,2024-04-16,12:25,2024-04-16,13:42,149,Cancelled
2663,Ryanair,OPO,LIS,2024-04-17,16:38,2024-04-17,17:30,1,On-Time
2664,Swiss,FRA,LHR,2024-04-18,11:18,2024-04-18,13:12,34,On-Time
2665,Ryanair,CDG,JFK,2024-04-19,11:34,2024-04-19,18:35,18,On-Time
2666,Air France,MUC,AMS,2024-04-20,17:55,2024-04-20,19:35,17,Delayed
2667,Ryanair,ATH,FCO,2024-04-21,15:01,2024-04-21,17:19,9,On-Time
2668,Iberia,OPO,LIS,2024-04-22,20:15,2024-04-22,20:49,14,On-Time
2669,Swiss,CDG,JFK,2024-04-23,11:11,2024-04-23,17:57,4,On-Time
2670,Iberia,LHR,DUB,2024-04-24,18:27,2024-04-24,19:55,19,On-Time
2671,Ryanair,VCE,CDG,2024-04-25,09:42,2024-04-25,11:59,158,Cancelled
2672,Lufthansa,ZRH,BCN,2024-04-26,07:46,2024-04-26,09:24,74,Delayed
2673,TAP Air Portugal,VCE,CDG,2024-04-27,11:04,2024-04-27,12:47,56,Delayed
2674,Swiss,AMS,FCO,2024-04-28,17:48,2024-04-28,19:52,6,On-Time
2675,KLM,FRA,LHR,2024-04-29,08:35,2024-04-29,10:38,11,On-Time
2676,Vueling,LHR,DUB,2024-04-30,06:10,2024-04-30,07:27,26,Delayed
2677,Ryanair,OPO,LIS,2024-05-01,06:41,2024-05-01,07:28,24,On-Time
2678,Lufthansa,FRA,LHR,2024-05-02,19:46,2024-05-02,21:17,12,On-Time
2679,KLM,OPO,LIS,2024-05-03,21:17,2024-05-03,22:18,0,On-Time
2680,Lufthansa,VCE,CDG,2024-05-04,15:14,2024-05-04,17:30,15,Delayed
2681,Ryanair,CDG,JFK,2024-05-05,11:18,2024-05-05,18:27,22,On-Time
2682,Lufthansa,OPO,LIS,2024-05-06,13:57,2024-05-06,14:44,0,On-Time
2683,Ryanair,LHR,DUB,2024-05-07,21:24,2024-05-07,22:41,11,On-Time
2684,Air France,CDG,JFK,2024-05-08,09:23,2024-05-08,16:11,62,Delayed
2685,British Airways,FRA,LHR,2024-05-09,08:36,2024-05-09,10:16,45,Delayed
2686,Vueling,CDG,JFK,2024-05-10,19:56,2024-05-11,02:54,187,Cancelled
2687,easyJet,STN,DUB,2024-05-11,06:49,2024-05-11,07:24,0,On-Time
2688,Vueling,AMS,FCO,2024-05-12,07:42,2024-05-12,09:50,12,On-Time
2689,TAP Air Portugal,MXP,VIE,2024-05-13,17:25,2024-05-13,18:43,6,On-Time
2690,Lufthansa,ZRH,BCN,2024-05-14,08:32,2024-05-14,10:12,0,On-Time
2691,easyJet,STN,DUB,2024-05-15,15:43,2024-05-15,16:24,0,On-Time
2692,Lufthansa,ZRH,BCN,2024-05-16,06:06,2024-05-16,07:53,10,On-Time
2693,Iberia,FRA,LHR,2024-05-17,09:26,2024-05-17,11:19,4,On-Time
2694,easyJet,MAD,PMI,2024-05-18,06:46,2024-05-18,07:47,28,Delayed
2695,easyJet,BRU,CPH,2024-05-19,12:02,2024-05-19,13:52,9,Delayed
2696,TAP Air Portugal,LIS,ORY,2024-05-20,10:26,2024-05-20,13:14,9,On-Time
2697,Ryanair,AMS,FCO,2024-05-21,16:35,2024-05-21,19:08,11,On-Time
2698,Lufthansa,BRU,CPH,2024-05-22,19:01,2024-05-22,20:32,1,On-Time
2699,Vueling,MXP,VIE,2024-05-23,10:38,2024-05-23,11:57,13,On-Time
2700,TAP Air Portugal,VCE,CDG,2024-05-24,21:52,2024-05-25,00:00,0,On-Time
2701,KLM,FRA,LHR,2024-05-25,13:36,2024-05-25,15:13,0,On-Time
2702,KLM,VCE,CDG,2024-05-26,11:06,2024-05-26,12:49,8,On-Time
2703,Vueling,LHR,DUB,2024-05-27,19:30,2024-05-27,20:39,0,On-Time
2704,Air France,BCN,MAD,2024-05-28,17:07,2024-05-28,18:20,18,Delayed
2705,KLM,CDG,JFK,2024-05-29,19:47,2024-05-30,02:48,3,On-Time
2706,Air France,FRA,LHR,2024-05-30,08:43,2024-05-30,10:33,12,On-Time
2707,KLM,BCN,MAD,2024-05-31,10:18,2024-05-31,11:43,2,On-Time
2708,Air France,BCN,MAD,2024-06-01,17:42,2024-06-01,18:39,5,On-Time
2709,Ryanair,ZRH,BCN,2024-06-02,12:04,2024-06-02,14:08,0,On-Time
2710,easyJet,FRA,LHR,2024-06-03,12:41,2024-06-03,14:19,10,On-Time
2711,Vueling,ZRH,BCN,2024-06-04,16:32,2024-06-04,18:19,2,On-Time
2712,Air France,LHR,DUB,2024-06-05,20:47,2024-06-05,22:02,9,On-Time
2713,Ryanair,STN,DUB,2024-06-06,07:26,2024-06-06,08:17,6,On-Time
2714,easyJet,BRU,CPH,2024-06-07,13:43,2024-06-07,15:37,10,On-Time
2715,Air France,LIS,ORY,2024-06-08,12:27,2024-06-08,14:44,21,Delayed
2716,TAP Air Portugal,STN,DUB,2024-06-09,12:06,2024-06-09,12:46,153,Cancelled
2717,Iberia,ATH,FCO,2024-06-10,12:56,2024-06-10,15:11,10,On-Time
2718,Vueling,LIS,ORY,2024-06-11,06:41,2024-06-11,09:19,22,Delayed
2719,KLM,LHR,DUB,2024-06-12,18:16,2024-06-12,19:27,0,On-Time
2720,British Airways,MUC,AMS,2024-06-13,11:00,2024-06-13,12:32,4,On-Time
2721,Iberia,STN,DUB,2024-06-14,07:48,2024-06-14,08:44,0,On-Time
2722,Swiss,ZRH,BCN,2024-06-15,17:49,2024-06-15,19:45,5,On-Time
2723,Vueling,OPO,LIS,2024-06-16,21:56,2024-06-16,22:54,29,Delayed
2724,Lufthansa,ZRH,BCN,2024-06-17,16:03,2024-06-17,17:56,28,Delayed
2725,Vueling,CDG,JFK,2024-06-18,13:59,2024-06-18,21:00,0,On-Time
2726,Ryanair,FRA,LHR,2024-06-19,19:58,2024-06-19,21:29,8,On-Time
2727,easyJet,LIS,ORY,2024-06-20,15:00,2024-06-20,17:23,11,On-Time
2728,KLM,MAD,PMI,2024-06-21,13:33,2024-06-21,14:40,13,Delayed
2729,Swiss,FRA,LHR,2024-06-22,21:37,2024-06-22,23:15,11,On-Time
2730,Swiss,ZRH,BCN,2024-06-23,14:09,2024-06-23,15:57,8,On-Time
2731,Ryanair,LIS,ORY,2024-06-24,18:04,2024-06-24,20:40,15,On-Time
2732,KLM,FRA,LHR,2024-06-25,06:24,2024-06-25,08:03,7,On-Time
2733,Vueling,VCE,CDG,2024-06-26,11:00,2024-06-26,12:46,11,On-Time
2734,TAP Air Portugal,BCN,MAD,2024-06-27,17:10,2024-06-27,18:17,8,On-Time
2735,TAP Air Portugal,OPO,LIS,2024-06-28,18:45,2024-06-28,19:32,11,On-Time
2736,easyJet,FRA,LHR,2024-06-29,16:45,2024-06-29,18:37,0,On-Time
2737,Air France,AMS,FCO,2024-06-30,08:28,2024-06-30,10:38,7,On-Time
2738,Iberia,BCN,MAD,2024-07-01,09:53,2024-07-01,10:55,1,On-Time
2739,easyJet,VCE,CDG,2024-07-02,05:39,2024-07-02,07:48,21,Delayed
2740,Iberia,BCN,MAD,2024-07-03,19:10,2024-07-03,20:22,0,On-Time
2741,Air France,LIS,ORY,2024-07-04,16:42,2024-07-04,19:00,125,Cancelled
2742,Swiss,LHR,DUB,2024-07-05,09:27,2024-07-05,10:39,133,Cancelled
2743,Swiss,MUC,AMS,2024-07-06,11:18,2024-07-06,13:12,5,On-Time
2744,easyJet,LIS,ORY,2024-07-07,19:11,2024-07-07,21:28,59,Delayed
2745,Iberia,VCE,CDG,2024-07-08,05:58,2024-07-08,08:09,32,Delayed
2746,easyJet,VCE,CDG,2024-07-09,10:11,2024-07-09,11:59,5,On-Time
2747,Ryanair,ZRH,BCN,2024-07-10,07:25,2024-07-10,09:16,20,On-Time
2748,KLM,MUC,AMS,2024-07-11,11:58,2024-07-11,13:12,4,On-Time
2749,KLM,LHR,DUB,2024-07-12,21:54,2024-07-12,23:06,21,On-Time
2750,KLM,ATH,FCO,2024-07-13,07:45,2024-07-13,09:37,4,On-Time
2751,Swiss,BRU,CPH,2024-07-14,18:03,2024-07-14,19:50,9,On-Time
2752,Ryanair,LHR,DUB,2024-07-15,14:03,2024-07-15,15:21,7,On-Time
2753,Ryanair,LHR,DUB,2024-07-16,06:41,2024-07-16,07:40,0,On-Time
2754,Lufthansa,FRA,LHR,2024-07-17,15:12,2024-07-17,16:41,3,On-Time
2755,Vueling,LHR,DUB,2024-07-18,10:14,2024-07-18,11:44,3,On-Time
2756,Iberia,OPO,LIS,2024-07-19,06:26,2024-07-19,07:16,11,On-Time
2757,easyJet,MXP,VIE,2024-07-20,18:28,2024-07-20,20:18,0,On-Time
2758,TAP Air Portugal,AMS,FCO,2024-07-21,18:00,2024-07-21,20:07,8,On-Time
2759,Lufthansa,AMS,FCO,2024-07-22,17:31,2024-07-22,19:29,2,On-Time
2760,Air France,AMS,FCO,2024-07-23,11:07,2024-07-23,13:06,19,Delayed
2761,Swiss,BRU,CPH,2024-07-24,15:53,2024-07-24,17:37,65,Delayed
2762,Swiss,CDG,JFK,2024-07-25,08:38,2024-07-25,15:28,48,Delayed
2763,Air France,AMS,FCO,2024-07-26,14:01,2024-07-26,16:30,183,Cancelled
2764,British Airways,STN,DUB,2024-07-27,19:48,2024-07-27,20:30,34,Delayed
2765,KLM,STN,DUB,2024-07-28,18:15,2024-07-28,19:17,1,On-Time
2766,TAP Air Portugal,AMS,FCO,2024-07-29,13:24,2024-07-29,15:47,8,On-Time
2767,easyJet,STN,DUB,2024-07-30,17:06,2024-07-30,18:10,0,On-Time
2768,easyJet,STN,DUB,2024-07-31,06:46,2024-07-31,07:33,0,On-Time
2769,Ryanair,STN,DUB,2024-08-01,14:59,2024-08-01,16:01,2,On-Time
2770,KLM,MAD,PMI,2024-08-02,09:41,2024-08-02,10:39,9,On-Time
2771,TAP Air Portugal,AMS,FCO,2024-08-03,18:32,2024-08-03,20:40,57,Delayed
2772,Swiss,CDG,JFK,2024-08-04,05:44,2024-08-04,12:56,9,On-Time
2773,KLM,AMS,FCO,2024-08-05,20:53,2024-08-05,22:53,3,On-Time
2774,KLM,ZRH,BCN,2024-08-06,14:47,2024-08-06,16:24,0,On-Time
2775,TAP Air Portugal,AMS,FCO,2024-08-07,09:24,2024-08-07,11:37,143,Cancelled
2776,easyJet,LIS,ORY,2024-08-08,07:18,2024-08-08,09:40,8,On-Time
2777,Swiss,LHR,DUB,2024-08-09,10:05,2024-08-09,11:41,4,On-Time
2778,Iberia,MUC,AMS,2024-08-10,06:40,2024-08-10,08:23,5,On-Time
2779,Lufthansa,MXP,VIE,2024-08-11,09:40,2024-08-11,11:05,32,Delayed
2780,Iberia,ATH,FCO,2024-08-12,13:55,2024-08-12,15:59,0,On-Time
2781,British Airways,ATH,FCO,2024-08-13,09:09,2024-08-13,11:29,0,On-Time
2782,easyJet,BCN,MAD,2024-08-14,19:59,2024-08-14,21:01,0,On-Time
2783,TAP Air Portugal,BRU,CPH,2024-08-15,13:33,2024-08-15,15:14,4,On-Time
2784,KLM,OPO,LIS,2024-08-16,12:41,2024-08-16,13:48,0,On-Time
2785,KLM,BCN,MAD,2024-08-17,16:10,2024-08-17,17:19,7,On-Time
2786,Air France,VCE,CDG,2024-08-18,13:26,2024-08-18,15:18,11,On-Time
2787,Iberia,AMS,FCO,2024-08-19,10:31,2024-08-19,12:42,36,Delayed
2788,easyJet,STN,DUB,2024-08-20,15:34,2024-08-20,16:39,11,On-Time
2789,Lufthansa,MXP,VIE,2024-08-21,07:53,2024-08-21,09:06,0,On-Time
2790,KLM,VCE,CDG,2024-08-22,05:41,2024-08-22,07:22,0,On-Time
2791,Vueling,STN,DUB,2024-08-23,08:31,2024-08-23,09:41,21,On-Time
2792,easyJet,STN,DUB,2024-08-24,21:07,2024-08-24,22:08,12,On-Time
2793,TAP Air Portugal,STN,DUB,2024-08-25,05:52,2024-08-25,06:40,2,On-Time
2794,KLM,MAD,PMI,2024-08-26,09:56,2024-08-26,10:57,13,On-Time
2795,KLM,LIS,ORY,2024-08-27,17:38,2024-08-27,20:13,7,On-Time
2796,Lufthansa,STN,DUB,2024-08-28,09:23,2024-08-28,10:20,6,On-Time
2797,Ryanair,LIS,ORY,2024-08-29,12:23,2024-08-29,14:48,179,Cancelled
2798,Vueling,BRU,CPH,2024-08-30,08:11,2024-08-30,09:37,0,On-Time
2799,easyJet,ZRH,BCN,2024-08-31,19:38,2024-08-31,21:37,14,On-Time
2800,Swiss,LHR,DUB,2024-09-01,14:53,2024-09-01,16:19,9,On-Time
2801,Ryanair,ZRH,BCN,2024-09-02,20:28,2024-09-02,22:35,6,On-Time
2802,Iberia,MUC,AMS,2024-09-03,17:11,2024-09-03,18:58,9,On-Time
2803,KLM,CDG,JFK,2024-09-04,05:52,2024-09-04,12:58,4,On-Time
2804,Swiss,ATH,FCO,2024-09-05,09:48,2024-09-05,11:48,15,On-Time
2805,Lufthansa,LIS,ORY,2024-09-06,18:24,2024-09-06,20:58,3,On-Time
2806,Vueling,MXP,VIE,2024-09-07,13:29,2024-09-07,14:34,5,On-Time
2807,Iberia,BRU,CPH,2024-09-08,18:42,2024-09-08,20:37,16,On-Time
2808,Iberia,AMS,FCO,2024-09-09,10:25,2024-09-09,12:28,14,On-Time
2809,Vueling,BRU,CPH,2024-09-10,15:18,2024-09-10,17:08,1,On-Time
2810,Vueling,STN,DUB,2024-09-11,18:59,2024-09-11,19:42,4,On-Time
2811,Lufthansa,LIS,ORY,2024-09-12,09:52,2024-09-12,12:15,8,On-Time
2812,Vueling,MAD,PMI,2024-09-13,16:53,2024-09-13,17:46,19,On-Time
2813,Iberia,MXP,VIE,2024-09-14,17:13,2024-09-14,18:51,4,On-Time
2814,Lufthansa,LHR,DUB,2024-09-15,12:52,2024-09-15,14:19,7,On-Time
2815,TAP Air Portugal,BRU,CPH,2024-09-16,11:36,2024-09-16,13:30,14,On-Time
2816,Air France,BRU,CPH,2024-09-17,13:29,2024-09-17,15:02,0,On-Time
2817,Swiss,MXP,VIE,2024-09-18,10:30,2024-09-18,11:51,4,On-Time
2818,Ryanair,MAD,PMI,2024-09-19,08:13,2024-09-19,09:24,5,On-Time
2819,Ryanair,LHR,DUB,2024-09-20,17:55,2024-09-20,19:16,3,On-Time
2820,Swiss,AMS,FCO,2024-09-21,20:41,2024-09-21,22:49,0,On-Time
2821,Vueling,OPO,LIS,2024-09-22,11:36,2024-09-22,12:34,67,Delayed
2822,Ryanair,CDG,JFK,2024-09-23,21:19,2024-09-24,04:09,4,On-Time
2823,Swiss,OPO,LIS,2024-09-24,17:52,2024-09-24,18:58,11,On-Time
2824,easyJet,BRU,CPH,2024-09-25,07:09,2024-09-25,08:29,5,On-Time
2825,Vueling,LHR,DUB,2024-09-26,05:52,2024-09-26,07:08,11,On-Time
2826,Swiss,FRA,LHR,2024-09-27,18:27,2024-09-27,20:03,8,On-Time
2827,easyJet,MUC,AMS,2024-09-28,11:47,2024-09-28,13:29,8,On-Time
2828,KLM,STN,DUB,2024-09-29,05:55,2024-09-29,06:36,19,On-Time
2829,British Airways,MXP,VIE,2024-09-30,20:18,2024-09-30,21:45,13,On-Time
2830,Air France,VCE,CDG,2024-10-01,18:33,2024-10-01,20:42,1,On-Time
2831,Ryanair,MUC,AMS,2024-10-02,04:45,2024-10-02,06:31,17,On-Time
2832,Ryanair,ZRH,BCN,2024-10-03,14:03,2024-10-03,16:13,69,Delayed
2833,Iberia,VCE,CDG,2024-10-04,13:10,2024-10-04,15:20,10,On-Time
2834,Swiss,OPO,LIS,2024-10-05,16:50,2024-10-05,17:35,11,On-Time
2835,KLM,ATH,FCO,2024-10-06,15:06,2024-10-06,17:15,19,On-Time
2836,TAP Air Portugal,MXP,VIE,2024-10-07,06:23,2024-10-07,07:51,0,On-Time
2837,Iberia,BCN,MAD,2024-10-08,10:26,2024-10-08,11:40,0,On-Time
2838,Ryanair,AMS,FCO,2024-10-09,14:58,2024-10-09,16:46,14,On-Time
2839,KLM,BRU,CPH,2024-10-10,06:10,2024-10-10,07:44,13,On-Time
2840,Ryanair,BRU,CPH,2024-10-11,15:52,2024-10-11,17:33,12,On-Time
2841,British Airways,LHR,DUB,2024-10-12,13:29,2024-10-12,14:32,14,On-Time
2842,easyJet,MUC,AMS,2024-10-13,18:19,2024-10-13,19:46,2,On-Time
2843,Vueling,VCE,CDG,2024-10-14,13:43,2024-10-14,15:57,0,On-Time
2844,Lufthansa,CDG,JFK,2024-10-15,20:35,2024-10-16,03:48,15,On-Time
2845,easyJet,BCN,MAD,2024-10-16,10:25,2024-10-16,11:56,12,On-Time
2846,Lufthansa,MUC,AMS,2024-10-17,13:01,2024-10-17,14:24,10,On-Time
2847,easyJet,LIS,ORY,2024-10-18,14:24,2024-10-18,16:35,6,On-Time
2848,Air France,LIS,ORY,2024-10-19,18:46,2024-10-19,20:53,0,On-Time
2849,Vueling,FRA,LHR,2024-10-20,12:24,2024-10-20,14:06,0,On-Time
2850,Lufthansa,MUC,AMS,2024-10-21,05:47,2024-10-21,07:25,6,On-Time
2851,Iberia,ATH,FCO,2024-10-22,21:22,2024-10-22,23:31,13,On-Time
2852,TAP Air Portugal,LIS,ORY,2024-10-23,16:42,2024-10-23,19:00,0,On-Time
2853,KLM,FRA,LHR,2024-10-24,21:48,2024-10-24,23:37,1,On-Time
2854,Air France,ATH,FCO,2024-10-25,21:47,2024-10-25,23:47,0,On-Time
2855,easyJet,LIS,ORY,2024-10-26,11:31,2024-10-26,13:59,1,On-Time
2856,Lufthansa,CDG,JFK,2024-10-27,12:34,2024-10-27,19:15,7,On-Time
2857,Lufthansa,FRA,LHR,2024-10-28,05:56,2024-10-28,07:39,7,On-Time
2858,Air France,LIS,ORY,2024-10-29,09:07,2024-10-29,11:27,0,On-Time
2859,Air France,BCN,MAD,2024-10-30,22:06,2024-10-30,23:23,16,On-Time
2860,Vueling,MAD,PMI,2024-10-31,19:18,2024-10-31,20:16,4,On-Time
2861,Iberia,OPO,LIS,2024-11-01,08:30,2024-11-01,09:39,23,On-Time
2862,Iberia,OPO,LIS,2024-11-02,12:29,2024-11-02,13:29,16,On-Time
2863,KLM,OPO,LIS,2024-11-03,11:44,2024-11-03,12:43,5,On-Time
2864,Iberia,ATH,FCO,2024-11-04,12:45,2024-11-04,14:56,42,Delayed
2865,Ryanair,VCE,CDG,2024-11-05,19:04,2024-11-05,21:22,11,Delayed
2866,easyJet,MXP,VIE,2024-11-06,11:47,2024-11-06,13:22,2,On-Time
2867,KLM,OPO,LIS,2024-11-07,20:36,2024-11-07,21:29,61,Delayed
2868,British Airways,CDG,JFK,2024-11-08,11:25,2024-11-08,18:12,55,Delayed
2869,British Airways,ATH,FCO,2024-11-09,17:20,2024-11-09,19:26,12,On-Time
2870,Air France,LHR,DUB,2024-11-10,21:46,2024-11-10,22:53,5,On-Time
2871,Swiss,MUC,AMS,2024-11-11,17:16,2024-11-11,18:37,4,On-Time
2872,Ryanair,LIS,ORY,2024-11-12,14:22,2024-11-12,16:58,11,On-Time
2873,KLM,MXP,VIE,2024-11-13,13:05,2024-11-13,14:30,28,Delayed
2874,KLM,MUC,AMS,2024-11-14,10:59,2024-11-14,12:44,0,On-Time
2875,Vueling,VCE,CDG,2024-11-15,18:00,2024-11-15,19:50,0,On-Time
2876,TAP Air Portugal,STN,DUB,2024-11-16,08:01,2024-11-16,08:59,2,On-Time
2877,Vueling,VCE,CDG,2024-11-17,13:14,2024-11-17,15:14,12,On-Time
2878,Swiss,ZRH,BCN,2024-11-18,17:08,2024-11-18,18:59,3,On-Time
2879,easyJet,ZRH,BCN,2024-11-19,21:01,2024-11-19,22:34,9,On-Time
2880,Air France,ATH,FCO,2024-11-20,12:02,2024-11-20,13:54,34,Delayed
2881,British Airways,FRA,LHR,2024-11-21,04:56,2024-11-21,06:31,0,On-Time
2882,Vueling,MUC,AMS,2024-11-22,15:54,2024-11-22,17:33,12,On-Time
2883,easyJet,MXP,VIE,2024-11-23,05:08,2024-11-23,06:17,5,On-Time
2884,Air France,MXP,VIE,2024-11-24,16:41,2024-11-24,18:17,84,Delayed
2885,Iberia,FRA,LHR,2024-11-25,14:21,2024-11-25,15:46,1,On-Time
2886,KLM,STN,DUB,2024-11-26,06:23,2024-11-26,07:37,30,Delayed
2887,Swiss,MAD,PMI,2024-11-27,21:58,2024-11-27,23:04,10,On-Time
2888,Air France,FRA,LHR,2024-11-28,11:45,2024-11-28,13:41,6,On-Time
2889,Air France,OPO,LIS,2024-11-29,17:19,2024-11-29,18:03,10,On-Time
2890,KLM,MAD,PMI,2024-11-30,20:05,2024-11-30,20:47,0,On-Time
2891,Vueling,ZRH,BCN,2024-12-01,06:12,2024-12-01,07:57,3,On-Time
2892,Air France,BCN,MAD,2024-12-02,05:17,2024-12-02,06:32,16,On-Time
2893,TAP Air Portugal,MUC,AMS,2024-12-03,10:28,2024-12-03,12:00,0,On-Time
2894,easyJet,AMS,FCO,2024-12-04,17:33,2024-12-04,19:37,22,Delayed
2895,Lufthansa,MXP,VIE,2024-12-05,05:33,2024-12-05,06:52,6,On-Time
2896,Vueling,MAD,PMI,2024-12-06,21:52,2024-12-06,23:00,0,On-Time
2897,Ryanair,ATH,FCO,2024-12-07,13:31,2024-12-07,15:28,10,On-Time
2898,Vueling,OPO,LIS,2024-12-08,06:10,2024-12-08,07:02,31,Delayed
2899,Lufthansa,FRA,LHR,2024-12-09,07:57,2024-12-09,09:49,3,On-Time
2900,KLM,AMS,FCO,2024-12-10,06:13,2024-12-10,08:01,17,Delayed
2901,Swiss,AMS,FCO,2024-12-11,06:53,2024-12-11,08:51,0,On-Time
2902,easyJet,LIS,ORY,2024-12-12,05:11,2024-12-12,07:36,13,On-Time
2903,Lufthansa,MAD,PMI,2024-12-13,18:01,2024-12-13,19:10,60,Delayed
2904,Lufthansa,BRU,CPH,2024-12-14,20:42,2024-12-14,22:30,5,On-Time
2905,Iberia,OPO,LIS,2024-12-15,08:11,2024-12-15,08:54,7,On-Time
2906,Iberia,LIS,ORY,2024-12-16,11:51,2024-12-16,14:26,8,On-Time
2907,Lufthansa,AMS,FCO,2024-12-17,20:45,2024-12-17,23:06,3,On-Time
2908,Swiss,FRA,LHR,2024-12-18,10:17,2024-12-18,11:43,37,Delayed
2909,KLM,VCE,CDG,2024-12-19,11:05,2024-12-19,13:05,0,On-Time
